trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1263,False,"{'a': 0.002, 'e': 0.08013841114201005}",30,3,40.64753623563391,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.002, 'e': 0.07997829448975048}",20,2,28.13971360204492,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.002, 'e': 0.07981849775077554}",30,17,18.587848723629897,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.002, 'e': 0.07965902028589801}",35,7,-9.625290828889923,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 1}",1
1267,False,"{'a': 0.002, 'e': 0.07949986145720786}",20,16,8.362774546487616,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.002, 'e': 0.0793410206280695}",25,13,25.111469545533556,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.002, 'e': 0.07918249716311948}",25,7,19.160861046793425,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1270,False,"{'a': 0.002, 'e': 0.07902429042826366}",20,0,16.509138012821424,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1271,False,"{'a': 0.002, 'e': 0.07886639979067495}",20,13,13.330677334297295,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.002, 'e': 0.07870882461879052}",30,13,28.65481498376702,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.002, 'e': 0.07855156428230954}",20,11,16.339128722666484,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.002, 'e': 0.0783946181521904}",25,4,33.203425952587146,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.002, 'e': 0.07823798560064842}",20,13,14.642856485996417,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.002, 'e': 0.07808166600115313}",25,11,14.712251984095316,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1277,False,"{'a': 0.002, 'e': 0.077925658728426}",25,14,20.34811177939023,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.002, 'e': 0.07776996315843764}",25,12,7.869219110015768,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1279,False,"{'a': 0.002, 'e': 0.07761457866840563}",20,12,15.818291469889026,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.002, 'e': 0.07745950463679176}",25,7,8.244879622021024,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1281,False,"{'a': 0.002, 'e': 0.07730474044329974}",20,2,29.030642973163275,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.002, 'e': 0.07715028546887258}",25,0,21.245631957527884,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1283,False,"{'a': 0.002, 'e': 0.07699613909569011}",25,16,16.307430849636077,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.002, 'e': 0.07684230070716673}",30,24,11.99361451489494,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.002, 'e': 0.0766887696879486}",20,6,24.100070659470173,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.002, 'e': 0.07653554542391151}",25,14,-3.8351993691852684,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1287,False,"{'a': 0.002, 'e': 0.07638262730215813}",25,8,4.855599313393514,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1288,False,"{'a': 0.002, 'e': 0.07623001471101583}",30,18,21.939178156173273,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.002, 'e': 0.07607770704003398}",20,9,4.320313828275941,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1290,False,"{'a': 0.002, 'e': 0.07592570367998178}",20,12,13.280218468374095,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.002, 'e': 0.07577400402284548}",25,11,27.022509058948994,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.002, 'e': 0.07562260746182634}",25,13,20.931993621158664,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.002, 'e': 0.07547151339133784}",20,0,-35.39920435213188,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1294,False,"{'a': 0.002, 'e': 0.07532072120700357}",25,10,13.08300221678404,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.002, 'e': 0.07517023030565453}",30,8,37.62650578261681,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.002, 'e': 0.07502004008532698}",20,14,-3.4023307219701397,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1297,False,"{'a': 0.002, 'e': 0.07487014994525974}",20,10,18.66186358971815,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.002, 'e': 0.07472055928589216}",30,14,23.539429432082436,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.002, 'e': 0.07457126750886131}",20,8,8.451878985811677,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1300,False,"{'a': 0.002, 'e': 0.07442227401699995}",25,5,39.02278716665773,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.002, 'e': 0.07427357821433388}",30,17,2.730122751071871,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1302,False,"{'a': 0.002, 'e': 0.0741251795060797}",30,4,0.4665595412770498,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
1303,False,"{'a': 0.002, 'e': 0.07397707729864236}",20,6,20.87594713018869,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.002, 'e': 0.0738292709996129}",20,12,0.8081633112884503,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1305,False,"{'a': 0.002, 'e': 0.07368176001776583}",20,15,1.2993215758046923,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.002, 'e': 0.0735345437630571}",20,11,13.972848857470314,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.002, 'e': 0.07338762164662144}",30,4,41.585723114534545,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.002, 'e': 0.07324099308077024}",30,16,25.39924084519255,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.002, 'e': 0.07309465747898901}",30,10,24.298323297681478,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1310,False,"{'a': 0.002, 'e': 0.07294861425593517}",20,0,14.445686535649982,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1311,False,"{'a': 0.002, 'e': 0.07280286282743559}",25,13,23.8790359939486,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.002, 'e': 0.07265740261048442}",20,8,18.625862846226305,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.002, 'e': 0.07251223302324053}",25,14,20.25290941246774,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.002, 'e': 0.07236735348502546}",20,13,8.932777294954626,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.002, 'e': 0.07222276341632078}",20,8,16.520815186977075,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.002, 'e': 0.0720784622387661}",30,0,19.01920851327839,"{0: 28, 1: 1, 2: 0, 3: 1, 4: 0}",0
1317,False,"{'a': 0.002, 'e': 0.07193444937515645}",30,5,22.414090860351493,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1318,False,"{'a': 0.002, 'e': 0.07179072424944025}",35,11,32.748299014785175,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.002, 'e': 0.07164728628671672}",20,10,6.356970968421425,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1320,False,"{'a': 0.002, 'e': 0.0715041349132339}",25,15,1.9140056149799975,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1321,False,"{'a': 0.002, 'e': 0.07136126955638605}",30,13,33.672451046758006,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.002, 'e': 0.0712186896447116}",20,4,26.012216247717436,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.002, 'e': 0.07107639460789066}",20,9,18.614500147970734,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.002, 'e': 0.07093438387674295}",25,0,19.05639352000418,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
1325,False,"{'a': 0.002, 'e': 0.0707926568832253}",25,8,-9.864801340049125,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1326,False,"{'a': 0.002, 'e': 0.0706512130604296}",30,16,20.137199589543478,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.002, 'e': 0.0705100518425803}",25,9,24.508556802399504,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.002, 'e': 0.07036917266503243}",30,22,17.11793195143557,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.002, 'e': 0.07022857496426901}",20,6,25.30727431073193,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.002, 'e': 0.07008825817789911}",20,0,33.493416496220306,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1331,False,"{'a': 0.002, 'e': 0.06994822174465536}",20,7,8.798069399761959,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1332,False,"{'a': 0.002, 'e': 0.06980846510439187}",25,10,22.882567152642963,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.002, 'e': 0.06966898769808184}",25,18,10.540274570056035,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.002, 'e': 0.06952978896781553}",30,16,25.002895223125698,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.002, 'e': 0.06939086835679777}",30,18,10.398423371990967,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1336,False,"{'a': 0.002, 'e': 0.069252225309346}",20,8,6.346401412233977,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1337,False,"{'a': 0.002, 'e': 0.06911385927088774}",25,15,14.418115901241658,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.002, 'e': 0.06897576968795878}",20,14,7.805727578604428,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.002, 'e': 0.06883795600820049}",20,0,22.435838609354587,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1340,False,"{'a': 0.002, 'e': 0.06870041768035805}",25,0,34.65422029978284,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1341,False,"{'a': 0.002, 'e': 0.06856315415427791}",20,14,11.025983677786964,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.002, 'e': 0.06842616488090583}",20,0,19.312185766363935,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1343,False,"{'a': 0.002, 'e': 0.06828944931228448}",35,23,22.79738399303651,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.002, 'e': 0.06815300690155146}",20,14,1.3806375922646552,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1345,False,"{'a': 0.002, 'e': 0.06801683710293688}",30,17,23.30416948396271,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.002, 'e': 0.06788093937176144}",20,12,16.765188302268555,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.002, 'e': 0.06774531316443397}",30,13,31.344601789725505,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.002, 'e': 0.0676099579384495}",20,13,12.930102552157663,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.002, 'e': 0.0674748731523869}",20,7,25.455528221947816,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.002, 'e': 0.06734005826590692}",20,0,35.60989387952582,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1351,False,"{'a': 0.002, 'e': 0.06720551273974976}",30,16,26.93391803238746,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.002, 'e': 0.06707123603573319}",20,14,-2.327881590635316,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1353,False,"{'a': 0.002, 'e': 0.06693722761675015}",20,16,7.414904712989839,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.002, 'e': 0.06680348694676687}",25,18,13.515404359724707,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.002, 'e': 0.06667001349082043}",30,8,-16.366711032979584,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1356,False,"{'a': 0.002, 'e': 0.06653680671501686}",20,9,16.651109850135533,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.002, 'e': 0.06640386608652883}",20,15,6.006349524872341,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.002, 'e': 0.06627119107359372}",25,14,21.87710368289634,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.002, 'e': 0.06613878114551125}",20,6,10.705697189437926,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1360,False,"{'a': 0.002, 'e': 0.06600663577264156}",35,18,11.032196775577725,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1361,False,"{'a': 0.002, 'e': 0.06587475442640295}",30,21,-2.9218005042477904,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1362,False,"{'a': 0.002, 'e': 0.0657431365792699}",25,8,12.866701999625707,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1363,False,"{'a': 0.002, 'e': 0.0656117817047708}",20,11,19.758728080745676,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.002, 'e': 0.06548068927748603}",20,9,2.2444178761160076,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1365,False,"{'a': 0.002, 'e': 0.06534985877304565}",20,9,6.891815051098158,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1366,False,"{'a': 0.002, 'e': 0.06521928966812753}",20,9,19.74700566389966,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.002, 'e': 0.065088981440455}",30,12,19.030406192206105,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1368,False,"{'a': 0.002, 'e': 0.06495893356879505}",25,8,29.22233623236348,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.002, 'e': 0.06482914553295596}",20,16,8.282882842510878,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.002, 'e': 0.06469961681378547}",20,7,9.165700708915038,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1371,False,"{'a': 0.002, 'e': 0.06457034689316847}",20,2,8.339960005159922,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1372,False,"{'a': 0.002, 'e': 0.06444133525402518}",25,0,26.656734757702868,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1373,False,"{'a': 0.002, 'e': 0.06431258138030878}",20,11,20.611640736537872,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.002, 'e': 0.06418408475700368}",20,13,11.132018936779296,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.002, 'e': 0.06405584487012317}",25,14,19.877386603542078,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.002, 'e': 0.06392786120670757}",20,3,18.991343748995416,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1377,False,"{'a': 0.002, 'e': 0.063800133254822}",20,15,7.711547258075587,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.002, 'e': 0.06367266050355457}",25,2,39.77957892190603,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.002, 'e': 0.063545442443014}",25,11,21.455236172349426,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.002, 'e': 0.06341847856432796}",25,12,20.93910248749437,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.002, 'e': 0.0632917683596407}",20,0,34.565754957139724,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1382,False,"{'a': 0.002, 'e': 0.06316531132211131}",20,0,27.468050228385877,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.002, 'e': 0.0630391069459114}",20,0,-14.067062883732117,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1384,False,"{'a': 0.002, 'e': 0.06291315472622334}",35,17,20.498355797672847,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1385,False,"{'a': 0.002, 'e': 0.06278745415923806}",20,0,22.96883959803812,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1386,False,"{'a': 0.002, 'e': 0.06266200474215315}",20,0,16.169525374361424,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1387,False,"{'a': 0.002, 'e': 0.06253680597317074}",25,15,17.79892695167982,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.002, 'e': 0.06241185735149562}",20,13,16.118394928671602,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.002, 'e': 0.0622871583773331}",25,0,37.436415781435606,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1390,False,"{'a': 0.002, 'e': 0.062162708551887165}",25,16,7.988965453359407,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1391,False,"{'a': 0.002, 'e': 0.06203850737735829}",20,7,23.56454113606494,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.002, 'e': 0.061914554356941674}",25,18,-27.84345237163678,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1393,False,"{'a': 0.002, 'e': 0.061790848994825016}",25,0,15.777717939010024,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
1394,False,"{'a': 0.002, 'e': 0.061667390796186744}",20,8,17.148256900373195,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.002, 'e': 0.06154417926719386}",20,12,18.502994050959362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.002, 'e': 0.06142121391500013}",20,3,26.587654769834582,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.002, 'e': 0.061298494247743925}",20,7,17.456066263948625,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.002, 'e': 0.06117601977454647}",25,9,22.024068820078952,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.002, 'e': 0.06105379000550965}",25,7,36.800473261852815,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.002, 'e': 0.06093180445171429}",20,13,13.837096713119974,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.002, 'e': 0.06081006262521795}",20,4,-18.24997581187695,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1402,False,"{'a': 0.002, 'e': 0.06068856403905322}",20,0,16.97699187584424,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1403,False,"{'a': 0.002, 'e': 0.060567308207225536}",25,11,28.240549628079076,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.002, 'e': 0.06044629464471146}",30,19,17.92143482941282,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.002, 'e': 0.06032552286745654}",20,0,29.33928001102169,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1406,False,"{'a': 0.002, 'e': 0.06020499239237354}",20,13,15.29973064025881,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.002, 'e': 0.06008470273734036}",30,17,17.54733980324042,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.002, 'e': 0.05996465342119827}",20,6,26.437058289000536,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.002, 'e': 0.059844843963749825}",30,23,12.749329535646968,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.002, 'e': 0.05972527388575699}",20,3,27.98027279719455,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.002, 'e': 0.05960594270893937}",20,9,19.491315406566514,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.002, 'e': 0.05948684995597202}",20,16,8.500828433380153,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.002, 'e': 0.05936799515048385}",30,20,19.6806460671447,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.002, 'e': 0.0592493778170554}",20,1,29.524415039100933,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.002, 'e': 0.05913099748121725}",35,24,18.809718239408006,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.002, 'e': 0.05901285366944784}",25,16,-2.1828728546941774,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
1417,False,"{'a': 0.002, 'e': 0.05889494590917182}",25,10,12.540246743301264,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1418,False,"{'a': 0.002, 'e': 0.058777273728757934}",30,21,16.74773592826675,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.002, 'e': 0.05865983665751736}",30,10,35.474000958661215,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.002, 'e': 0.0585426342257016}",20,5,24.871196234397285,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.002, 'e': 0.05842566596450083}",20,13,14.494348506800607,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.002, 'e': 0.05830893140604179}",30,10,32.2904112204323,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.002, 'e': 0.05819243008338615}",20,6,23.200497907313306,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.002, 'e': 0.0580761615305284}",25,10,23.68013889482992,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.002, 'e': 0.057960125282394234}",30,20,18.49273778818288,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.002, 'e': 0.057844320874838456}",35,20,8.13279692101249,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1427,False,"{'a': 0.002, 'e': 0.05772874784464333}",20,0,-16.07201233861134,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1428,False,"{'a': 0.002, 'e': 0.05761340572951652}",20,10,19.05195909131094,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.002, 'e': 0.057498294068089484}",20,11,19.103151727400643,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.002, 'e': 0.05738341239991535}",25,1,40.91947523152219,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.05726876026546736}",25,20,8.51938755596191,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.002, 'e': 0.05715433720613676}",20,10,17.601479700707806,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.002, 'e': 0.057040142764231215}",30,15,29.709669856892045,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.002, 'e': 0.056926176482972754}",25,15,19.773854995806527,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.002, 'e': 0.056812437906496156}",30,22,14.84039811185325,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.002, 'e': 0.0566989265798469}",20,16,10.123340188507768,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.002, 'e': 0.056585642048979604}",30,10,19.921458783171623,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.002, 'e': 0.05647258386075591}",25,13,22.201753063856124,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.002, 'e': 0.05635975156294299}",30,22,14.418256688396198,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.002, 'e': 0.05624714470421144}",25,7,17.19539407574798,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1441,False,"{'a': 0.002, 'e': 0.056134762834133725}",25,11,25.349767537470658,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.002, 'e': 0.05602260550318217}",25,11,3.0624020459345958,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1443,False,"{'a': 0.002, 'e': 0.055910672262727355}",20,4,24.679082200150095,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.002, 'e': 0.05579896266503611}",25,13,20.17012917608894,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.002, 'e': 0.05568747626326995}",25,0,10.664301625931841,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
